#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
GBP5	TAP1	9606.ENSP00000359488	9606.ENSP00000346206	0	0	0	0	0.641	0.045	0	0.087	0.660
GBP5	PARP9	9606.ENSP00000359488	9606.ENSP00000353512	0	0	0	0	0.504	0	0	0.244	0.609
GBP5	STAT1	9606.ENSP00000359488	9606.ENSP00000354394	0	0	0	0	0.653	0	0.500	0.654	0.934
GBP5	XAF1	9606.ENSP00000359488	9606.ENSP00000354822	0	0	0	0	0.340	0	0	0.299	0.517
GBP5	IFI16	9606.ENSP00000359488	9606.ENSP00000357113	0	0	0	0	0.167	0	0	0.383	0.465
GBP5	PSMB8	9606.ENSP00000359488	9606.ENSP00000364016	0	0	0	0	0.253	0.046	0	0.247	0.417
GBP5	IFIT5	9606.ENSP00000359488	9606.ENSP00000360860	0	0	0	0	0.237	0	0	0.270	0.419
GBP5	IFNB1	9606.ENSP00000359488	9606.ENSP00000369581	0	0	0	0	0.116	0	0	0.372	0.421
GBP5	IRF9	9606.ENSP00000359488	9606.ENSP00000380073	0	0	0	0	0.193	0	0	0.314	0.423
GBP5	UBD	9606.ENSP00000359488	9606.ENSP00000366249	0	0	0	0	0.265	0	0	0.270	0.441
GBP5	TAP2	9606.ENSP00000359488	9606.ENSP00000364032	0	0	0	0	0.441	0.045	0	0.041	0.443
GBP5	TRIM22	9606.ENSP00000359488	9606.ENSP00000369299	0	0	0	0	0.339	0	0	0.203	0.451
GBP5	SAMHD1	9606.ENSP00000359488	9606.ENSP00000493536	0	0	0	0	0.137	0	0	0.390	0.451
GBP5	IFITM2	9606.ENSP00000359488	9606.ENSP00000484689	0	0	0	0	0.083	0	0	0.429	0.454
GBP5	OAS1	9606.ENSP00000359488	9606.ENSP00000388001	0	0	0	0	0.221	0	0	0.395	0.508
GBP5	IFI35	9606.ENSP00000359488	9606.ENSP00000395590	0	0	0	0	0.279	0	0	0.348	0.509
GBP5	IFITM3	9606.ENSP00000359488	9606.ENSP00000382707	0	0	0	0	0.142	0.064	0	0.449	0.519
GBP5	IRF7	9606.ENSP00000359488	9606.ENSP00000380697	0	0	0	0	0.263	0.084	0	0.376	0.542
GBP5	PSMB9	9606.ENSP00000359488	9606.ENSP00000363993	0	0	0	0	0.455	0	0	0.196	0.544
GBP5	IFI44L	9606.ENSP00000359488	9606.ENSP00000359787	0	0	0	0	0.288	0	0	0.405	0.558
GBP5	PARP14	9606.ENSP00000359488	9606.ENSP00000418194	0	0	0	0	0.495	0	0	0.170	0.563
GBP5	IFIT1	9606.ENSP00000359488	9606.ENSP00000360869	0	0	0	0	0.208	0	0	0.475	0.566
GBP5	ISG15	9606.ENSP00000359488	9606.ENSP00000496832	0	0	0	0	0.259	0	0	0.440	0.568
GBP5	IFI44	9606.ENSP00000359488	9606.ENSP00000359783	0	0	0	0	0.357	0	0	0.401	0.598
GBP5	IFIH1	9606.ENSP00000359488	9606.ENSP00000497271	0	0	0	0	0.446	0.069	0	0.324	0.621
GBP5	MX1	9606.ENSP00000359488	9606.ENSP00000381601	0	0	0	0	0.302	0	0	0.481	0.622
GBP5	RSAD2	9606.ENSP00000359488	9606.ENSP00000371471	0	0	0	0	0.367	0	0	0.438	0.629
GBP5	IFIT2	9606.ENSP00000359488	9606.ENSP00000490935	0	0	0	0	0.355	0	0	0.480	0.650
GBP5	IFIT3	9606.ENSP00000359488	9606.ENSP00000360876	0	0	0	0	0.358	0	0	0.477	0.650
GIPR	ZNF608	9606.ENSP00000467494	9606.ENSP00000307746	0	0	0	0	0	0	0	0.417	0.416
GIPR	POC5	9606.ENSP00000467494	9606.ENSP00000410216	0	0	0	0	0	0	0	0.447	0.447
GLS	SLC7A5	9606.ENSP00000317379	9606.ENSP00000261622	0.056	0	0	0	0.101	0	0	0.531	0.568
GLS	SLC7A11	9606.ENSP00000317379	9606.ENSP00000280612	0.056	0	0	0	0.101	0	0	0.530	0.567
GLS	OPLAH	9606.ENSP00000317379	9606.ENSP00000480476	0	0	0	0	0	0	0.800	0.201	0.833
GNAT1	NRL	9606.ENSP00000232461	9606.ENSP00000454062	0	0	0	0	0.072	0	0	0.729	0.738
GPCPD1	LYPLA2	9606.ENSP00000368305	9606.ENSP00000363638	0.042	0	0	0	0	0	0.917	0.340	0.943
GPER1	PRKACA	9606.ENSP00000380281	9606.ENSP00000309591	0	0	0	0	0.059	0	0	0.553	0.561
GPT2	PCK2	9606.ENSP00000345282	9606.ENSP00000216780	0.053	0	0	0	0.157	0	0.115	0.340	0.471
GPT2	SHMT2	9606.ENSP00000345282	9606.ENSP00000333667	0.043	0	0	0	0.177	0	0	0.411	0.496
GPT2	PSPH	9606.ENSP00000345282	9606.ENSP00000378854	0.057	0	0	0	0.086	0.090	0	0.333	0.407
GPT2	SREBF1	9606.ENSP00000345282	9606.ENSP00000348069	0	0	0	0	0.049	0	0	0.446	0.450
H2AC6	RRP8	9606.ENSP00000367022	9606.ENSP00000254605	0	0	0	0	0.049	0.075	0.500	0	0.521
H2AC6	H3-3B	9606.ENSP00000367022	9606.ENSP00000254810	0	0.024	0	0	0.189	0.177	0.400	0.206	0.639
H2AC6	PML	9606.ENSP00000367022	9606.ENSP00000268058	0	0	0	0	0.042	0.091	0.500	0	0.526
H2AC6	JUN	9606.ENSP00000367022	9606.ENSP00000360266	0	0	0	0	0.056	0	0.500	0.068	0.521
H2AC6	TAF1D	9606.ENSP00000367022	9606.ENSP00000410409	0	0	0	0	0.044	0	0.400	0.241	0.526
H2AC6	H2AJ	9606.ENSP00000367022	9606.ENSP00000438553	0	0	0.049	0.982	0.127	0.800	0.400	0.048	0.887
H2AC6	NSD2	9606.ENSP00000367022	9606.ENSP00000372351	0	0	0	0	0.049	0.918	0	0.131	0.926
H2AC6	H2BC18	9606.ENSP00000367022	9606.ENSP00000445831	0	0.018	0	0	0.291	0.967	0.400	0.181	0.986
H2AC6	H2BC3	9606.ENSP00000367022	9606.ENSP00000482674	0	0.018	0	0	0.310	0.967	0.400	0.216	0.987
H2AJ	RRP8	9606.ENSP00000438553	9606.ENSP00000254605	0	0	0	0	0	0.075	0.500	0	0.517
H2AJ	H3-3B	9606.ENSP00000438553	9606.ENSP00000254810	0	0.034	0	0	0.141	0.177	0.500	0.169	0.667
H2AJ	PML	9606.ENSP00000438553	9606.ENSP00000268058	0	0	0	0	0	0.091	0.500	0	0.526
H2AJ	JUN	9606.ENSP00000438553	9606.ENSP00000360266	0	0	0	0	0.049	0	0.500	0.056	0.511
H2AJ	TAF1D	9606.ENSP00000438553	9606.ENSP00000410409	0	0	0	0	0	0	0.400	0.044	0.401
H2AJ	H2BC18	9606.ENSP00000438553	9606.ENSP00000445831	0	0.077	0	0	0.243	0.917	0	0.126	0.942
H2AJ	H2BC3	9606.ENSP00000438553	9606.ENSP00000482674	0	0.081	0	0	0.264	0.914	0.500	0.074	0.968
H2BC18	H3-3B	9606.ENSP00000445831	9606.ENSP00000254810	0	0.114	0	0	0.231	0.183	0	0.809	0.879
H2BC18	PML	9606.ENSP00000445831	9606.ENSP00000268058	0	0	0	0	0.042	0.095	0.500	0.072	0.543
H2BC18	IFI16	9606.ENSP00000445831	9606.ENSP00000357113	0	0	0	0	0.062	0	0	0.438	0.450
H2BC18	H2BC3	9606.ENSP00000445831	9606.ENSP00000482674	0	0	0.048	0.984	0.107	0.812	0.400	0.042	0.891
H2BC3	RRP8	9606.ENSP00000482674	9606.ENSP00000254605	0	0	0	0	0	0	0.500	0	0.499
H2BC3	H3-3B	9606.ENSP00000482674	9606.ENSP00000254810	0	0.124	0	0	0.174	0.396	0.400	0.809	0.940
H2BC3	PML	9606.ENSP00000482674	9606.ENSP00000268058	0	0	0	0	0.048	0.095	0.500	0.072	0.546
H2BC3	IFI16	9606.ENSP00000482674	9606.ENSP00000357113	0	0	0	0	0.060	0	0	0.436	0.447
H2BC3	JUN	9606.ENSP00000482674	9606.ENSP00000360266	0	0	0	0	0.053	0.158	0.500	0.184	0.631
H2BC3	NSD2	9606.ENSP00000482674	9606.ENSP00000372351	0	0	0	0	0	0.140	0.500	0.103	0.580
H2BC3	TAF1D	9606.ENSP00000482674	9606.ENSP00000410409	0	0	0	0	0	0	0.400	0.052	0.406
H3-3B	RELB	9606.ENSP00000254810	9606.ENSP00000221452	0	0	0	0	0	0.106	0	0.379	0.421
H3-3B	IRF1	9606.ENSP00000254810	9606.ENSP00000245414	0	0	0	0	0.067	0.135	0	0.343	0.424
H3-3B	RRP8	9606.ENSP00000254810	9606.ENSP00000254605	0	0	0	0	0.056	0.072	0.500	0.466	0.734
H3-3B	PRKACA	9606.ENSP00000254810	9606.ENSP00000309591	0	0	0	0	0.055	0	0	0.400	0.409
H3-3B	TAF1D	9606.ENSP00000254810	9606.ENSP00000410409	0	0	0	0	0	0	0.400	0.064	0.414
H3-3B	IGF2	9606.ENSP00000254810	9606.ENSP00000391826	0	0	0	0	0	0	0	0.434	0.434
H3-3B	JAK2	9606.ENSP00000254810	9606.ENSP00000371067	0	0	0	0	0	0.095	0	0.443	0.474
H3-3B	PPARGC1A	9606.ENSP00000254810	9606.ENSP00000264867	0	0	0	0	0.086	0	0	0.449	0.475
H3-3B	ZFP36	9606.ENSP00000254810	9606.ENSP00000471239	0	0	0	0	0.101	0	0	0.445	0.479
H3-3B	STAT1	9606.ENSP00000254810	9606.ENSP00000354394	0	0	0	0	0.075	0	0	0.463	0.483
H3-3B	LMO2	9606.ENSP00000254810	9606.ENSP00000257818	0	0	0	0	0.045	0.054	0	0.513	0.521
H3-3B	KDM7A	9606.ENSP00000254810	9606.ENSP00000380692	0	0	0	0	0.042	0.179	0	0.464	0.541
H3-3B	KLF4	9606.ENSP00000254810	9606.ENSP00000363804	0	0	0	0	0.056	0.099	0	0.510	0.546
H3-3B	TLR3	9606.ENSP00000254810	9606.ENSP00000296795	0	0	0	0	0.050	0.125	0	0.521	0.567
H3-3B	NSD2	9606.ENSP00000254810	9606.ENSP00000372351	0	0	0	0	0.065	0.151	0	0.795	0.823
H3-3B	PML	9606.ENSP00000254810	9606.ENSP00000268058	0	0	0	0	0.042	0.339	0.500	0.567	0.844
H3-3B	JUN	9606.ENSP00000254810	9606.ENSP00000360266	0	0	0	0	0.083	0	0.500	0.746	0.873
H3-3B	SP100	9606.ENSP00000254810	9606.ENSP00000343023	0	0	0	0	0.054	0.906	0	0.312	0.934
HBG1	MAFF	9606.ENSP00000327431	9606.ENSP00000442060	0	0	0	0	0	0	0.500	0.050	0.504
HCFC2	PPARGC1A	9606.ENSP00000229330	9606.ENSP00000264867	0	0	0	0	0	0	0	0.441	0.441
HELZ2	USP18	9606.ENSP00000417401	9606.ENSP00000215794	0	0	0	0	0.367	0.072	0	0.326	0.570
HELZ2	OAS3	9606.ENSP00000417401	9606.ENSP00000228928	0	0	0	0	0.500	0.095	0	0.282	0.647
HELZ2	ZC3HAV1	9606.ENSP00000417401	9606.ENSP00000242351	0	0	0	0	0.216	0.069	0	0.278	0.427
HELZ2	NMI	9606.ENSP00000417401	9606.ENSP00000243346	0	0	0	0	0.171	0	0	0.342	0.431
HELZ2	OASL	9606.ENSP00000417401	9606.ENSP00000257570	0	0	0	0	0.502	0.132	0	0.289	0.666
HELZ2	SP110	9606.ENSP00000417401	9606.ENSP00000258381	0	0	0	0	0.428	0	0	0.070	0.445
HELZ2	RTP4	9606.ENSP00000417401	9606.ENSP00000259030	0	0	0	0	0.303	0	0	0.321	0.507
HELZ2	PARP12	9606.ENSP00000417401	9606.ENSP00000263549	0	0	0	0	0.441	0.069	0	0.373	0.645
HELZ2	HERC6	9606.ENSP00000417401	9606.ENSP00000264346	0	0	0	0	0.440	0	0	0.250	0.562
HELZ2	HERC5	9606.ENSP00000417401	9606.ENSP00000264350	0	0	0	0	0.521	0	0	0.222	0.611
HELZ2	OGFR	9606.ENSP00000417401	9606.ENSP00000290291	0	0	0	0	0.436	0	0	0.149	0.500
HELZ2	ISG20	9606.ENSP00000417401	9606.ENSP00000306565	0	0	0	0	0.258	0.054	0.239	0.385	0.628
HELZ2	STAT2	9606.ENSP00000417401	9606.ENSP00000315768	0	0	0	0	0.499	0	0	0.217	0.591
HELZ2	TRIM25	9606.ENSP00000417401	9606.ENSP00000323889	0	0	0	0	0.324	0	0	0.198	0.436
HELZ2	SAMD9L	9606.ENSP00000417401	9606.ENSP00000326247	0	0	0.202	0	0.458	0.098	0	0.288	0.685
HELZ2	IFITM1	9606.ENSP00000417401	9606.ENSP00000330825	0	0	0	0	0.260	0.099	0	0.249	0.455
HELZ2	MX2	9606.ENSP00000417401	9606.ENSP00000333657	0	0	0	0	0.472	0	0	0.228	0.576
HELZ2	OAS2	9606.ENSP00000417401	9606.ENSP00000342278	0	0	0	0	0.472	0.095	0	0.328	0.651
HELZ2	IFI6	9606.ENSP00000417401	9606.ENSP00000342513	0	0	0	0	0.393	0.053	0	0.284	0.553
HELZ2	PLSCR1	9606.ENSP00000417401	9606.ENSP00000345494	0	0	0	0	0.246	0	0	0.356	0.494
HELZ2	TAP1	9606.ENSP00000417401	9606.ENSP00000346206	0.042	0	0	0	0.422	0	0	0.042	0.423
HELZ2	TDRD7	9606.ENSP00000417401	9606.ENSP00000347444	0	0	0	0	0.257	0.109	0	0.286	0.486
HELZ2	PARP9	9606.ENSP00000417401	9606.ENSP00000353512	0	0	0	0	0.506	0.098	0	0.595	0.804
HELZ2	STAT1	9606.ENSP00000417401	9606.ENSP00000354394	0	0	0	0	0.445	0	0	0.188	0.531
HELZ2	XAF1	9606.ENSP00000417401	9606.ENSP00000354822	0	0	0	0	0.447	0.068	0	0.525	0.734
HELZ2	IFI44	9606.ENSP00000417401	9606.ENSP00000359783	0	0	0	0	0.452	0	0	0.551	0.743
HELZ2	IFI44L	9606.ENSP00000417401	9606.ENSP00000359787	0	0	0	0	0.431	0	0	0.567	0.743
HELZ2	ZNFX1	9606.ENSP00000417401	9606.ENSP00000360817	0	0	0	0.547	0.479	0	0	0.189	0.560
HELZ2	IFIT5	9606.ENSP00000417401	9606.ENSP00000360860	0.042	0	0	0	0.233	0.091	0	0.306	0.475
HELZ2	IFIT1	9606.ENSP00000417401	9606.ENSP00000360869	0.042	0	0	0	0.436	0.091	0	0.256	0.586
HELZ2	IFIT3	9606.ENSP00000417401	9606.ENSP00000360876	0.042	0	0	0	0.488	0.073	0	0.585	0.786
HELZ2	SAMD9	9606.ENSP00000417401	9606.ENSP00000369292	0	0	0.248	0	0.338	0.098	0	0.266	0.626
HELZ2	TRIM22	9606.ENSP00000417401	9606.ENSP00000369299	0	0	0	0	0.217	0	0	0.543	0.627
HELZ2	RSAD2	9606.ENSP00000417401	9606.ENSP00000371471	0	0	0	0	0.489	0.121	0	0.360	0.687
HELZ2	IRF9	9606.ENSP00000417401	9606.ENSP00000380073	0	0	0	0	0.436	0	0	0.203	0.531
HELZ2	IRF7	9606.ENSP00000417401	9606.ENSP00000380697	0	0	0	0	0.463	0.054	0	0.270	0.596
HELZ2	MX1	9606.ENSP00000417401	9606.ENSP00000381601	0	0	0	0	0.522	0	0	0.260	0.631
HELZ2	IFITM3	9606.ENSP00000417401	9606.ENSP00000382707	0	0	0	0	0.393	0.099	0	0.552	0.733
HELZ2	OAS1	9606.ENSP00000417401	9606.ENSP00000388001	0	0	0	0	0.467	0.095	0	0.281	0.623
HELZ2	IFI35	9606.ENSP00000417401	9606.ENSP00000395590	0	0	0	0	0.538	0	0	0.287	0.656
HELZ2	PNPT1	9606.ENSP00000417401	9606.ENSP00000400646	0	0	0	0	0.214	0	0.414	0.334	0.666
HELZ2	TRIB3	9606.ENSP00000417401	9606.ENSP00000415416	0	0	0	0	0.049	0.116	0.400	0.065	0.465
HELZ2	IFI27	9606.ENSP00000417401	9606.ENSP00000483430	0	0	0	0	0.338	0.053	0	0.184	0.443
HELZ2	PARP10	9606.ENSP00000417401	9606.ENSP00000434776	0	0	0	0	0.471	0.069	0	0.057	0.495
HELZ2	IFIH1	9606.ENSP00000417401	9606.ENSP00000497271	0	0	0	0	0.516	0	0	0.269	0.632
HELZ2	IFIT2	9606.ENSP00000417401	9606.ENSP00000490935	0.042	0	0	0	0.633	0.073	0	0.291	0.738
HELZ2	PARP14	9606.ENSP00000417401	9606.ENSP00000418194	0	0	0	0	0.652	0.091	0	0.317	0.765
HELZ2	ISG15	9606.ENSP00000417401	9606.ENSP00000496832	0	0	0	0	0.765	0	0	0.305	0.829
HERC5	USP18	9606.ENSP00000264350	9606.ENSP00000215794	0	0	0	0	0.669	0	0	0.873	0.956
HERC5	LAP3	9606.ENSP00000264350	9606.ENSP00000226299	0	0	0	0	0.431	0	0	0.068	0.447
HERC5	OAS3	9606.ENSP00000264350	9606.ENSP00000228928	0	0	0	0	0.772	0	0	0.589	0.902
HERC5	ZC3HAV1	9606.ENSP00000264350	9606.ENSP00000242351	0	0	0	0	0.241	0	0	0.326	0.467
HERC5	IRF1	9606.ENSP00000264350	9606.ENSP00000245414	0	0	0	0	0.151	0	0	0.539	0.592
HERC5	TRIM21	9606.ENSP00000264350	9606.ENSP00000254436	0	0	0	0	0.245	0	0	0.243	0.404
HERC5	OASL	9606.ENSP00000264350	9606.ENSP00000257570	0	0	0	0	0.770	0.215	0	0.730	0.947
HERC5	SP110	9606.ENSP00000264350	9606.ENSP00000258381	0	0	0	0	0.444	0	0	0.054	0.451
HERC5	RTP4	9606.ENSP00000264350	9606.ENSP00000259030	0	0	0	0	0.481	0	0	0.507	0.733
HERC5	PARP12	9606.ENSP00000264350	9606.ENSP00000263549	0	0	0	0	0.526	0	0	0.284	0.646
HERC5	HERC6	9606.ENSP00000264350	9606.ENSP00000264346	0	0	0.073	0.932	0.777	0	0	0.101	0.798
HERC5	TRIM5	9606.ENSP00000264350	9606.ENSP00000369373	0	0	0	0	0.183	0	0	0.367	0.461
HERC5	TDRD7	9606.ENSP00000264350	9606.ENSP00000347444	0	0	0	0	0.427	0	0	0.108	0.467
HERC5	IFITM2	9606.ENSP00000264350	9606.ENSP00000484689	0	0	0	0	0.214	0	0	0.350	0.467
HERC5	TRIM14	9606.ENSP00000264350	9606.ENSP00000344208	0	0	0	0	0.135	0	0	0.428	0.484
HERC5	SAMHD1	9606.ENSP00000264350	9606.ENSP00000493536	0	0	0	0	0.072	0	0	0.513	0.528
HERC5	IFI16	9606.ENSP00000264350	9606.ENSP00000357113	0	0	0	0	0.162	0.292	0	0.370	0.593
HERC5	IRF9	9606.ENSP00000264350	9606.ENSP00000380073	0	0	0	0	0.317	0	0	0.433	0.597
HERC5	TRIM22	9606.ENSP00000264350	9606.ENSP00000369299	0	0	0	0	0.273	0	0	0.475	0.602
HERC5	IFITM3	9606.ENSP00000264350	9606.ENSP00000382707	0	0	0	0	0.393	0	0	0.377	0.605
HERC5	ISG20	9606.ENSP00000264350	9606.ENSP00000306565	0	0	0	0	0.245	0	0	0.509	0.613
HERC5	PARP14	9606.ENSP00000264350	9606.ENSP00000418194	0	0	0	0	0.488	0	0	0.284	0.618
HERC5	PLSCR1	9606.ENSP00000264350	9606.ENSP00000345494	0	0	0	0	0.393	0	0	0.417	0.630
HERC5	SAMD9	9606.ENSP00000264350	9606.ENSP00000369292	0	0	0	0	0.442	0	0	0.394	0.647
HERC5	SAMD9L	9606.ENSP00000264350	9606.ENSP00000326247	0	0	0	0	0.443	0	0	0.394	0.648
HERC5	IFNB1	9606.ENSP00000264350	9606.ENSP00000369581	0	0	0	0	0.099	0	0	0.627	0.649
HERC5	IFITM1	9606.ENSP00000264350	9606.ENSP00000330825	0	0	0	0	0.425	0	0	0.418	0.651
HERC5	PARP9	9606.ENSP00000264350	9606.ENSP00000353512	0	0	0	0	0.466	0	0	0.390	0.660
HERC5	LY6E	9606.ENSP00000264350	9606.ENSP00000428572	0	0	0	0	0.393	0	0	0.505	0.686
HERC5	IFI27	9606.ENSP00000264350	9606.ENSP00000483430	0	0	0	0	0.443	0	0	0.507	0.713
HERC5	STAT2	9606.ENSP00000264350	9606.ENSP00000315768	0	0	0	0	0.296	0	0	0.622	0.722
HERC5	IRF7	9606.ENSP00000264350	9606.ENSP00000380697	0	0	0	0	0.539	0	0	0.480	0.750
HERC5	TRIM25	9606.ENSP00000264350	9606.ENSP00000323889	0	0	0	0	0.118	0	0.400	0.587	0.762
HERC5	IFIT5	9606.ENSP00000264350	9606.ENSP00000360860	0	0	0	0	0.628	0	0	0.479	0.798
HERC5	IFI35	9606.ENSP00000264350	9606.ENSP00000395590	0	0	0	0	0.689	0	0	0.390	0.802
HERC5	STAT1	9606.ENSP00000264350	9606.ENSP00000354394	0	0	0	0	0.466	0	0.400	0.447	0.807
HERC5	IFI6	9606.ENSP00000264350	9606.ENSP00000342513	0	0	0	0	0.651	0	0	0.580	0.847
HERC5	OAS1	9606.ENSP00000264350	9606.ENSP00000388001	0	0	0	0	0.643	0	0	0.598	0.850
HERC5	XAF1	9606.ENSP00000264350	9606.ENSP00000354822	0	0	0	0	0.765	0.074	0	0.419	0.862
HERC5	OAS2	9606.ENSP00000264350	9606.ENSP00000342278	0	0	0	0	0.766	0	0	0.601	0.902
HERC5	IFI44L	9606.ENSP00000264350	9606.ENSP00000359787	0	0	0	0	0.790	0	0	0.600	0.912
HERC5	IFI44	9606.ENSP00000264350	9606.ENSP00000359783	0	0	0	0	0.793	0	0	0.602	0.914
HERC5	RSAD2	9606.ENSP00000264350	9606.ENSP00000371471	0	0	0	0	0.793	0	0	0.643	0.923
HERC5	IFIH1	9606.ENSP00000264350	9606.ENSP00000497271	0	0	0	0	0.787	0	0	0.662	0.925
HERC5	MX2	9606.ENSP00000264350	9606.ENSP00000333657	0	0	0	0	0.770	0	0.400	0.538	0.930
HERC5	IFIT2	9606.ENSP00000264350	9606.ENSP00000490935	0	0	0	0	0.785	0	0	0.722	0.937
HERC5	IFIT3	9606.ENSP00000264350	9606.ENSP00000360876	0	0	0	0	0.785	0	0	0.728	0.939
HERC5	MX1	9606.ENSP00000264350	9606.ENSP00000381601	0	0	0	0	0.779	0	0.400	0.748	0.963
HERC5	IFIT1	9606.ENSP00000264350	9606.ENSP00000360869	0	0	0	0	0.786	0	0.400	0.736	0.963
HERC5	UBA7	9606.ENSP00000264350	9606.ENSP00000333266	0	0	0	0	0.151	0	0.500	0.942	0.973
HERC5	ISG15	9606.ENSP00000264350	9606.ENSP00000496832	0	0	0	0	0.782	0.523	0.800	0.942	0.998
HERC6	USP18	9606.ENSP00000264346	9606.ENSP00000215794	0	0	0	0	0.783	0	0	0.568	0.902
HERC6	OAS3	9606.ENSP00000264346	9606.ENSP00000228928	0	0	0	0	0.785	0	0	0.497	0.887
HERC6	TRIM21	9606.ENSP00000264346	9606.ENSP00000254436	0	0	0	0	0.432	0	0	0.160	0.503
HERC6	OASL	9606.ENSP00000264346	9606.ENSP00000257570	0	0	0	0	0.674	0.067	0	0.440	0.815
HERC6	SP110	9606.ENSP00000264346	9606.ENSP00000258381	0	0	0	0	0.460	0	0	0.054	0.467
HERC6	RTP4	9606.ENSP00000264346	9606.ENSP00000259030	0	0	0	0	0.500	0	0	0.532	0.756
HERC6	PARP12	9606.ENSP00000264346	9606.ENSP00000263549	0	0	0	0	0.637	0	0	0.416	0.779
HERC6	SAMHD1	9606.ENSP00000264346	9606.ENSP00000493536	0	0	0	0	0.081	0	0	0.379	0.405
HERC6	IFITM1	9606.ENSP00000264346	9606.ENSP00000330825	0	0	0	0	0.285	0	0	0.244	0.436
HERC6	SP100	9606.ENSP00000264346	9606.ENSP00000343023	0	0	0	0	0.346	0	0	0.191	0.449
HERC6	STAT2	9606.ENSP00000264346	9606.ENSP00000315768	0	0	0	0	0.260	0	0	0.310	0.468
HERC6	TRIM5	9606.ENSP00000264346	9606.ENSP00000369373	0	0	0	0	0.296	0	0	0.306	0.491
HERC6	ISG20	9606.ENSP00000264346	9606.ENSP00000306565	0	0	0	0	0.191	0	0	0.412	0.504
HERC6	PSMB9	9606.ENSP00000264346	9606.ENSP00000363993	0	0	0	0	0.138	0	0	0.452	0.507
HERC6	LY6E	9606.ENSP00000264346	9606.ENSP00000428572	0	0	0	0	0.337	0	0	0.370	0.565
HERC6	PARP14	9606.ENSP00000264346	9606.ENSP00000418194	0	0	0	0	0.432	0	0	0.272	0.569
HERC6	PLSCR1	9606.ENSP00000264346	9606.ENSP00000345494	0	0	0	0	0.344	0	0	0.373	0.571
HERC6	SAMD9L	9606.ENSP00000264346	9606.ENSP00000326247	0	0	0	0	0.482	0	0	0.208	0.572
HERC6	TRIM22	9606.ENSP00000264346	9606.ENSP00000369299	0	0	0	0	0.430	0	0	0.331	0.602
HERC6	STAT1	9606.ENSP00000264346	9606.ENSP00000354394	0	0	0	0	0.486	0	0	0.349	0.652
HERC6	PARP9	9606.ENSP00000264346	9606.ENSP00000353512	0	0	0	0	0.502	0	0	0.351	0.663
HERC6	UBA7	9606.ENSP00000264346	9606.ENSP00000333266	0	0	0	0	0.167	0	0	0.635	0.683
HERC6	IRF7	9606.ENSP00000264346	9606.ENSP00000380697	0	0	0	0	0.504	0	0	0.415	0.698
HERC6	IFI27	9606.ENSP00000264346	9606.ENSP00000483430	0	0	0	0	0.522	0	0	0.448	0.724
HERC6	IFIT5	9606.ENSP00000264346	9606.ENSP00000360860	0	0	0	0	0.543	0	0	0.441	0.734
HERC6	SAMD9	9606.ENSP00000264346	9606.ENSP00000369292	0	0	0	0	0.639	0	0	0.311	0.740
HERC6	IRF9	9606.ENSP00000264346	9606.ENSP00000380073	0	0	0	0	0.428	0	0	0.582	0.751
HERC6	IFI35	9606.ENSP00000264346	9606.ENSP00000395590	0	0	0	0	0.633	0	0	0.416	0.776
HERC6	IFI6	9606.ENSP00000264346	9606.ENSP00000342513	0	0	0	0	0.631	0	0	0.479	0.799
HERC6	IFIT2	9606.ENSP00000264346	9606.ENSP00000490935	0	0	0	0	0.677	0	0	0.448	0.814
HERC6	MX2	9606.ENSP00000264346	9606.ENSP00000333657	0	0	0	0	0.772	0	0	0.405	0.858
HERC6	XAF1	9606.ENSP00000264346	9606.ENSP00000354822	0	0	0	0	0.769	0.074	0	0.419	0.864
HERC6	IFIH1	9606.ENSP00000264346	9606.ENSP00000497271	0	0	0	0	0.786	0	0	0.401	0.866
HERC6	OAS1	9606.ENSP00000264346	9606.ENSP00000388001	0	0	0	0	0.772	0	0	0.470	0.874
HERC6	IFIT3	9606.ENSP00000264346	9606.ENSP00000360876	0	0	0	0	0.779	0	0	0.476	0.879
HERC6	IFIT1	9606.ENSP00000264346	9606.ENSP00000360869	0	0	0	0	0.780	0	0	0.487	0.882
HERC6	IFI44L	9606.ENSP00000264346	9606.ENSP00000359787	0	0	0	0	0.788	0	0	0.474	0.883
HERC6	MX1	9606.ENSP00000264346	9606.ENSP00000381601	0	0	0	0	0.777	0	0	0.512	0.887
HERC6	OAS2	9606.ENSP00000264346	9606.ENSP00000342278	0	0	0	0	0.784	0	0	0.529	0.893
HERC6	RSAD2	9606.ENSP00000264346	9606.ENSP00000371471	0	0	0	0	0.790	0	0	0.560	0.903
HERC6	IFI44	9606.ENSP00000264346	9606.ENSP00000359783	0	0	0	0	0.792	0	0	0.578	0.908
HERC6	ISG15	9606.ENSP00000264346	9606.ENSP00000496832	0	0	0	0	0.774	0.067	0	0.746	0.941
HERPUD1	PPP1R15A	9606.ENSP00000409555	9606.ENSP00000200453	0	0	0	0	0.066	0	0	0.450	0.465
HERPUD1	XBP1	9606.ENSP00000409555	9606.ENSP00000216037	0	0	0	0	0.274	0	0	0.766	0.823
HERPUD1	PKD2L1	9606.ENSP00000409555	9606.ENSP00000325296	0	0	0	0	0	0.091	0	0.584	0.605
